           13 73  |  -.0835878   1610.202    -0.00   1.000    -3156.021    3155.854
           13 74  |  -.2692604   2187.908    -0.00   1.000    -4288.491    4287.952
           13 75  |  -4.842861   795.5634    -0.01   0.995    -1564.118    1554.433
           13 76  |  -.2975751   1434.958    -0.00   1.000    -2812.764    2812.169
           13 77  |  -.2242994   1263.717    -0.00   1.000    -2477.064    2476.615
            14 1  |   -.009678   1003.564    -0.00   1.000     -1966.96     1966.94
            14 2  |  -3.930903   795.5633    -0.00   0.996    -1563.206    1555.344
            14 3  |  -3.863164   795.5633    -0.00   0.996    -1563.139    1555.412
            14 4  |  -4.110353   795.5633    -0.01   0.996    -1563.386    1555.165
            14 5  |  -4.671096   795.5633    -0.01   0.995    -1563.946    1554.604
            14 6  |  -3.550027   795.5633    -0.00   0.996    -1562.825    1555.725
            14 7  |   .0459033   1111.874     0.00   1.000    -2179.187    2179.279
            14 8  |  -.0351936   1071.021    -0.00   1.000    -2099.197    2099.127
            14 9  |  -3.890128   795.5633    -0.00   0.996    -1563.166    1555.385
           14 10  |   .0880903     1215.5     0.00   1.000    -2382.248    2382.424
           14 71  |  -4.230354   795.5633    -0.01   0.996    -1563.506    1555.045
           14 73  |  -.0794014   1585.864    -0.00   1.000    -3108.316    3108.157
            15 1  |  -4.125193   795.5633    -0.01   0.996    -1563.401     1555.15
            15 2  |  -4.299842   795.5633    -0.01   0.996    -1563.575    1554.975
            15 3  |  -4.780412   795.5632    -0.01   0.995    -1564.056    1554.495
            15 4  |   .0305759   1160.398     0.00   1.000    -2274.308     2274.37
            15 5  |  -.0144133   1086.704    -0.00   1.000    -2129.915    2129.887
            15 6  |  -4.449026   795.5633    -0.01   0.996    -1563.724    1554.826
            15 7  |  -4.461115   795.5633    -0.01   0.996    -1563.736    1554.814
            15 8  |   -4.53829   795.5633    -0.01   0.995    -1563.814    1554.737
            15 9  |  -4.160219   795.5633    -0.01   0.996    -1563.436    1555.115
           15 71  |  -.4060023   1261.361    -0.00   1.000    -2472.629    2471.817
           15 72  |  -4.226476   795.5633    -0.01   0.996    -1563.502    1555.049
            16 1  |  -4.065966   795.5633    -0.01   0.996    -1563.341    1555.209
            16 2  |  -4.343823   795.5632    -0.01   0.996    -1563.619    1554.931
            16 3  |  -3.755898   795.5633    -0.00   0.996    -1563.031    1555.519
            16 4  |  -4.542918   795.5632    -0.01   0.995    -1563.818    1554.732
            16 5  |  -3.836269   795.5633    -0.00   0.996    -1563.112    1555.439
            16 6  |   -4.13886   795.5633    -0.01   0.996    -1563.414    1555.136
            16 7  |  -4.004071   795.5633    -0.01   0.996    -1563.279    1555.271
            16 8  |  -4.493018   795.5632    -0.01   0.995    -1563.768    1554.782
            16 9  |  -4.250911   795.5632    -0.01   0.996    -1563.526    1555.024
           16 10  |  -4.080119   795.5633    -0.01   0.996    -1563.355    1555.195
           16 11  |  -4.316543   795.5633    -0.01   0.996    -1563.592    1554.959
           16 12  |   .0442814   1375.957     0.00   1.000    -2696.782     2696.87
           16 13  |  -4.301473   795.5633    -0.01   0.996    -1563.577    1554.974
           16 71  |  -4.175609   795.5633    -0.01   0.996    -1563.451      1555.1
           16 72  |  -5.109725   795.5633    -0.01   0.995    -1564.385    1554.166
           16 73  |  -.0672547    1703.25    -0.00   1.000    -3338.376    3338.241
           16 74  |  -.2483456   1251.381    -0.00   1.000    -2452.909    2452.412
            17 1  |   -.025716   1078.622    -0.00   1.000    -2114.086    2114.035
            17 2  |  -3.995034   795.5633    -0.01   0.996     -1563.27     1555.28
            17 3  |  -3.628952   795.5633    -0.00   0.996    -1562.904    1555.646
            17 4  |   .0700183   1042.897     0.00   1.000     -2043.97     2044.11
            17 5  |   .0288293   1033.404     0.00   1.000    -2025.406    2025.464
            17 6  |  -4.619778   795.5633    -0.01   0.995    -1563.895    1554.656
            17 7  |   .1419711   1231.357     0.00   1.000    -2413.273    2413.557
            17 8  |   .0274864   1173.604     0.00   1.000    -2300.195     2300.25
            17 9  |  -3.759358   795.5633    -0.00   0.996    -1563.035    1555.516
           17 71  |  -.3976683    1265.26    -0.00   1.000    -2480.261    2479.466
            18 1  |   -4.30669   795.5633    -0.01   0.996    -1563.582    1554.969
            18 2  |  -4.265877   795.5632    -0.01   0.996    -1563.541    1555.009
            18 3  |  -.0450344   968.8749    -0.00   1.000    -1899.005    1898.915
            18 4  |  -3.580153   795.5633    -0.00   0.996    -1562.856    1555.695
            18 5  |  -4.020305   795.5633    -0.01   0.996    -1563.296    1555.255
            18 6  |  -4.002507   795.5633    -0.01   0.996    -1563.278    1555.273
            18 7  |  -3.568638   795.5633    -0.00   0.996    -1562.844    1555.707
            18 8  |  -.0066401     1096.4    -0.00   1.000     -2148.91    2148.897
            18 9  |  -.0713894   1086.281    -0.00   1.000    -2129.143        2129
           18 10  |  -.0909104   1113.132    -0.00   1.000    -2181.789    2181.608
           18 11  |  -4.264917   795.5633    -0.01   0.996     -1563.54     1555.01
           18 12  |  -.0296555    1213.31    -0.00   1.000    -2378.074    2378.015
           18 13  |  -3.778183   795.5633    -0.00   0.996    -1563.054    1555.497
           18 71  |  -.4355496   1064.056    -0.00   1.000    -2085.948    2085.076
           18 72  |  -.3117327   1915.963    -0.00   1.000     -3755.53    3754.907
            19 1  |  -.0386991   1273.442    -0.00   1.000    -2495.939    2495.862
            19 2  |  -5.179604   795.5633    -0.01   0.995    -1564.455    1554.096
            19 3  |   .0743695   1403.645     0.00   1.000     -2751.02    2751.169
            19 4  |  -4.074249   795.5633    -0.01   0.996     -1563.35    1555.201
            19 5  |   .0934946   1544.025     0.00   1.000     -3026.14    3026.327
            19 6  |  -4.970889   795.5633    -0.01   0.995    -1564.246    1554.304
           19 71  |  -.4167729   1478.305    -0.00   1.000    -2897.841    2897.007
            21 1  |  -4.157109   795.5633    -0.01   0.996    -1563.433    1555.118
            21 2  |  -4.574721   795.5633    -0.01   0.995     -1563.85    1554.701
            21 3  |  -4.029455   795.5633    -0.01   0.996    -1563.305    1555.246
            21 4  |  -4.623609   795.5633    -0.01   0.995    -1563.899    1554.652
            21 5  |  -5.300872   795.5633    -0.01   0.995    -1564.576    1553.974
           21 71  |    -5.4985   795.5633    -0.01   0.994    -1564.774    1553.777
           21 72  |  -.4684926   2022.017    -0.00   1.000    -3963.549    3962.612
            31 1  |  -.1319236       3728    -0.00   1.000    -7306.878    7306.614
           31 71  |  -5.258731   795.5633    -0.01   0.995    -1564.534    1554.017
           31 72  |  -5.257365   795.5633    -0.01   0.995    -1564.533    1554.018
           31 73  |  -4.819664   795.5633    -0.01   0.995    -1564.095    1554.456
           31 74  |  -5.289412   795.5633    -0.01   0.995    -1564.565    1553.986
           31 75  |  -5.605053   795.5633    -0.01   0.994     -1564.88     1553.67
            32 1  |   -3.76115   795.5633    -0.00   0.996    -1563.037    1555.514
            32 2  |  -3.486166   795.5633    -0.00   0.997    -1562.762    1555.789
            32 3  |  -4.400507   795.5632    -0.01   0.996    -1563.676    1554.875
            32 4  |  -.1222322   956.3069    -0.00   1.000    -1874.449    1874.205
            32 5  |  -.0938267   898.1672    -0.00   1.000    -1760.469    1760.282
            32 6  |  -4.004747   795.5633    -0.01   0.996     -1563.28    1555.271
            32 7  |  -3.903424   795.5633    -0.00   0.996    -1563.179    1555.372
            32 8  |  -3.880641   795.5633    -0.00   0.996    -1563.156    1555.395
            32 9  |  -.1596335   898.7638    -0.00   1.000    -1761.704    1761.385
           32 10  |   -.112554   928.1234    -0.00   1.000    -1819.201    1818.976
           32 11  |  -3.569487   795.5633    -0.00   0.996    -1562.845    1555.706
           32 12  |  -3.935148   795.5633    -0.00   0.996     -1563.21     1555.34
           32 13  |  -4.570946   795.5632    -0.01   0.995    -1563.846    1554.704
           32 14  |   -.153242   1010.814    -0.00   1.000    -1981.313    1981.007
           32 15  |  -3.583476   795.5633    -0.00   0.996    -1562.859    1555.692
           32 16  |   -3.75511   795.5633    -0.00   0.996    -1563.031     1555.52
           32 17  |  -.1096551   1052.236    -0.00   1.000    -2062.454    2062.234
           32 18  |  -3.991849   795.5633    -0.01   0.996    -1563.267    1555.284
           32 71  |  -.4020254    1260.26    -0.00   1.000    -2470.467    2469.663
           32 72  |  -12.67542   1510.964    -0.01   0.993    -2974.111     2948.76
           32 73  |  -6.466337   795.5632    -0.01   0.994    -1565.742    1552.809
           32 74  |  -.4477176   1892.766    -0.00   1.000      -3710.2    3709.305
           32 75  |  -5.113397   795.5633    -0.01   0.995    -1564.389    1554.162
           32 76  |  -4.394321   795.5633    -0.01   0.996     -1563.67    1554.881
           32 77  |  -.1874342   2371.827    -0.00   1.000    -4648.882    4648.507
           32 78  |   -.274374   1275.914    -0.00   1.000     -2501.02    2500.471
           32 79  |  -.1882933   1877.822    -0.00   1.000    -3680.652    3680.275
            33 1  |  -4.773004   795.5632    -0.01   0.995    -1564.048    1554.502
            33 2  |  -.1665496   923.3197    -0.00   1.000     -1809.84    1809.507
            33 3  |  -.0872995   984.8906    -0.00   1.000    -1930.437    1930.263
            33 4  |  -3.765337   795.5633    -0.00   0.996    -1563.041     1555.51
            33 5  |  -3.647577   795.5633    -0.00   0.996    -1562.923    1555.628
            33 6  |  -4.531111   795.5632    -0.01   0.995    -1563.806    1554.744
            33 7  |  -4.065336   795.5633    -0.01   0.996    -1563.341     1555.21
            33 8  |  -3.734655   795.5633    -0.00   0.996     -1563.01    1555.541
            33 9  |  -.0103645   972.1067    -0.00   1.000    -1905.304    1905.284
           33 10  |  -3.497756   795.5633    -0.00   0.996    -1562.773    1555.778
           33 11  |  -4.323069   795.5633    -0.01   0.996    -1563.598    1554.952
           33 12  |  -5.331127   795.5632    -0.01   0.995    -1564.606    1553.944
           33 13  |   -5.01263   795.5632    -0.01   0.995    -1564.288    1554.263
           33 14  |  -.0754824   1015.614    -0.00   1.000    -1990.643    1990.492
           33 15  |  -3.947729   795.5633    -0.00   0.996    -1563.223    1555.328
           33 16  |  -3.492959   795.5633    -0.00   0.996    -1562.768    1555.782
           33 17  |  -.0529952   951.7787    -0.00   1.000    -1865.505    1865.399
           33 18  |  -3.941652   795.5633    -0.00   0.996    -1563.217    1555.334
           33 19  |  -.1366726    1110.67    -0.00   1.000     -2177.01    2176.737
           33 20  |  -.1360659   1020.866    -0.00   1.000    -2000.997    2000.725
           33 21  |  -.0925452   977.2489    -0.00   1.000    -1915.465     1915.28
           33 22  |  -4.327938   795.5633    -0.01   0.996    -1563.603    1554.947
           33 23  |  -4.390631   795.5632    -0.01   0.996    -1563.666    1554.885
           33 24  |  -5.269641   795.5632    -0.01   0.995    -1564.545    1554.006
           33 25  |  -3.643793   795.5633    -0.00   0.996    -1562.919    1555.632
           33 26  |   .1460884   959.3482     0.00   1.000    -1880.142    1880.434
           33 27  |  -.0516615   998.5105    -0.00   1.000    -1957.096    1956.993
           33 28  |  -.0942166   951.6295    -0.00   1.000    -1865.254    1865.065
           33 29  |  -.0183392   949.1553    -0.00   1.000    -1860.328    1860.292
           33 71  |  -.4223105   2130.351    -0.00   1.000    -4175.833    4174.989
           33 72  |   -4.47808   795.5633    -0.01   0.996    -1563.754    1554.797
           33 73  |  -.1737826   1984.388    -0.00   1.000    -3889.503    3889.155
           33 74  |  -5.572875   795.5632    -0.01   0.994    -1564.848    1553.702
           33 75  |  -4.634429   795.5634    -0.01   0.995     -1563.91    1554.641
           33 76  |  -.2408733   1763.757    -0.00   1.000    -3457.141     3456.66
            34 1  |   -.110591   1241.767    -0.00   1.000     -2433.93    2433.708
            34 2  |  -.1877661   1262.276    -0.00   1.000    -2474.204    2473.828
            34 3  |  -.0529136   1103.303    -0.00   1.000    -2162.488    2162.382
            34 4  |  -4.532142   795.5633    -0.01   0.995    -1563.808    1554.743
           34 71  |  -12.64723    1361.49    -0.01   0.993    -2681.118    2655.824
            35 1  |  -4.001598   795.5633    -0.01   0.996    -1563.277    1555.274
            35 2  |  -.0612425   948.4536    -0.00   1.000    -1858.996    1858.874
            35 3  |  -4.278856   795.5633    -0.01   0.996    -1563.554    1554.996
            35 4  |  -.0712883   962.3753    -0.00   1.000    -1886.292     1886.15
            35 5  |  -.0632203   978.4563    -0.00   1.000    -1917.802    1917.676
            35 6  |  -3.518007   795.5633    -0.00   0.996    -1562.793    1555.757
            35 7  |  -3.706884   795.5633    -0.00   0.996    -1562.982    1555.568
            35 8  |  -3.932769   795.5633    -0.00   0.996    -1563.208    1555.343
            35 9  |  -.0642039   978.5787    -0.00   1.000    -1918.043    1917.915
           35 10  |  -3.713224   795.5633    -0.00   0.996    -1562.989    1555.562
           35 11  |  -4.282791   795.5633    -0.01   0.996    -1563.558    1554.993
           35 12  |   .0485195   1104.874     0.00   1.000    -2165.466    2165.563
           35 13  |  -5.040344   795.5632    -0.01   0.995    -1564.316    1554.235
           35 14  |  -4.483714   795.5632    -0.01   0.996    -1563.759    1554.792
           35 15  |  -3.570866   795.5633    -0.00   0.996    -1562.846    1555.705
           35 16  |  -3.552853   795.5633    -0.00   0.996    -1562.828    1555.723
           35 17  |  -.0562978   942.3579    -0.00   1.000    -1847.044    1846.931
           35 18  |  -3.938736   795.5633    -0.00   0.996    -1563.214    1555.337
           35 19  |  -4.326379   795.5633    -0.01   0.996    -1563.602    1554.949
           35 20  |  -4.520539   795.5632    -0.01   0.995    -1563.796    1554.755
           35 21  |  -3.636381   795.5633    -0.00   0.996    -1562.912    1555.639
           35 22  |   -4.15914   795.5632    -0.01   0.996    -1563.434    1555.116
           35 23  |  -4.181508   795.5633    -0.01   0.996    -1563.457    1555.094
           35 24  |   .0152269   900.0569     0.00   1.000    -1764.064    1764.094
           35 25  |  -4.006505   795.5633    -0.01   0.996    -1563.282    1555.269
           35 26  |  -5.422887   795.5632    -0.01   0.995    -1564.698    1553.852
           35 27  |  -.0801844   1036.638    -0.00   1.000    -2031.854    2031.693
           35 28  |   -.099042   1030.981    -0.00   1.000    -2020.784    2020.586
           35 29  |  -4.679775   795.5632    -0.01   0.995    -1563.955    1554.596
           35 71  |  -.2996625   1438.555    -0.00   1.000    -2819.816    2819.216
           35 72  |  -.3696799   1945.137    -0.00   1.000    -3812.767    3812.028
           35 73  |   -4.72526   795.5633    -0.01   0.995    -1564.001     1554.55
           35 74  |  -.3037822   1718.994    -0.00   1.000    -3369.471    3368.863
           35 75  |  -5.063952   795.5633    -0.01   0.995    -1564.339    1554.211
           35 76  |  -.2710705   2115.774    -0.00   1.000    -4147.111    4146.569
           35 77  |  -4.758607   795.5634    -0.01   0.995    -1564.034    1554.517
           35 78  |  -12.73573   989.9812    -0.01   0.990    -1953.063    1927.592
           35 79  |  -4.625898   795.5634    -0.01   0.995    -1563.901     1554.65
            36 1  |  -3.708053   795.5633    -0.00   0.996    -1562.983    1555.567
            36 2  |  -3.408184   795.5633    -0.00   0.997    -1562.684    1555.867
            36 3  |  -3.663944   795.5633    -0.00   0.996    -1562.939    1555.611
            36 4  |  -.0871435   932.8606    -0.00   1.000     -1828.46    1828.286
           36 71  |  -7.021528   795.5632    -0.01   0.993    -1566.297    1552.254
           36 72  |  -.1991108   1523.142    -0.00   1.000    -2985.502    2985.104
           36 73  |  -.2855303   1280.049    -0.00   1.000    -2509.135    2508.564
           36 74  |  -.4801812   1319.326    -0.00   1.000    -2586.312    2585.352
            51 1  |  -4.228682   795.5633    -0.01   0.996    -1563.504    1555.047
            51 2  |  -5.068229   795.5632    -0.01   0.995    -1564.344    1554.207
            51 3  |  -5.865605   795.5633    -0.01   0.994    -1565.141     1553.41
            51 4  |  -7.699631   795.5633    -0.01   0.992    -1566.975    1551.576
            51 5  |  -5.085585   795.5633    -0.01   0.995    -1564.361     1554.19
            51 6  |  -4.954014   795.5633    -0.01   0.995    -1564.229    1554.321
            51 7  |  -4.536076   795.5633    -0.01   0.995    -1563.811    1554.739
            51 8  |  -4.433428   795.5633    -0.01   0.996    -1563.709    1554.842
           51 71  |  -6.788134   795.5633    -0.01   0.993    -1566.063    1552.487
            52 1  |  -.1815031   1099.078    -0.00   1.000    -2154.335    2153.972
            52 2  |  -.0742705   1079.895    -0.00   1.000    -2116.629    2116.481
            52 3  |  -3.898107   795.5633    -0.00   0.996    -1563.173    1555.377
            52 4  |  -4.015373   795.5633    -0.01   0.996    -1563.291     1555.26
            52 5  |  -4.907611   795.5633    -0.01   0.995    -1564.183    1554.368
            52 6  |    .045841    1047.31     0.00   1.000    -2052.643    2052.735
            52 7  |  -.0206789   1370.282    -0.00   1.000    -2685.723    2685.682
            52 8  |  -.0762307   1564.842    -0.00   1.000    -3067.111    3066.958
           52 71  |  -.3913609   1393.029    -0.00   1.000    -2730.677    2729.894
           52 72  |  -.2630892   1495.967    -0.00   1.000    -2932.304    2931.778
            53 1  |   .0533196    1352.35     0.00   1.000    -2650.505    2650.611
            53 2  |  -4.649814   795.5632    -0.01   0.995    -1563.925    1554.625
            53 3  |   .0941799   1060.643     0.00   1.000    -2078.728    2078.917
            53 4  |   -4.04055   795.5633    -0.01   0.996    -1563.316    1555.235
            53 5  |  -4.350426   795.5633    -0.01   0.996    -1563.626    1554.925
            53 6  |   .0550744   1303.291     0.00   1.000    -2554.348    2554.458
            53 7  |  -4.177277   795.5633    -0.01   0.996    -1563.453    1555.098
            53 8  |  -4.843803   795.5632    -0.01   0.995    -1564.119    1554.432
            53 9  |  -5.054467   795.5632    -0.01   0.995     -1564.33    1554.221
           53 10  |  -4.441898   795.5633    -0.01   0.996    -1563.717    1554.833
           53 11  |  -4.447266   795.5632    -0.01   0.996    -1563.723    1554.828
           53 12  |  -4.368197   795.5633    -0.01   0.996    -1563.644    1554.907
           53 13  |   -4.96334   795.5632    -0.01   0.995    -1564.239    1554.312
           53 14  |  -3.862024   795.5633    -0.00   0.996    -1563.137    1555.413
